,low_range,high_range,rebalance,compound,$Fees Accrued,$Fees Compounded,$Final Position,Rebalnces,$Total Profit,%Fee APR,%Total APR
21,0.05,0.5,False,True,0.5201856320332214,0.0,1131.7392032779849,0,132.259389504615,0.3959014890808423,100.659622306631
20,0.05,0.5,False,False,0.5201856320332214,0.0,1131.7392032779849,0,132.259389504615,0.3959014890808423,100.659622306631
46,0.1,0.5,True,False,0.44038194490130245,0.0,1122.3438477559996,0,122.78423013749625,0.33516471233880835,93.44829335135226
47,0.1,0.5,True,True,0.44038194490130245,0.0,1122.3438477559996,0,122.78423013749625,0.33516471233880835,93.44829335135226
44,0.1,0.5,False,False,0.44038194490130245,0.0,1122.3438477559996,0,122.78423013749625,0.33516471233880835,93.44829335135226
45,0.1,0.5,False,True,0.44038194490130245,0.0,1122.3438477559996,0,122.78423013749625,0.33516471233880835,93.44829335135226
71,0.15,0.5,True,True,0.37964895919628444,0.0,1114.8973965858586,0,115.27704613220112,0.2889422141192127,87.73474584804501
70,0.15,0.5,True,False,0.37964895919628444,0.0,1114.8973965858586,0,115.27704613220112,0.2889422141192127,87.73474584804501
69,0.15,0.5,False,True,0.37964895919628444,0.0,1114.8973965858586,0,115.27704613220112,0.2889422141192127,87.73474584804501
68,0.15,0.5,False,False,0.37964895919628444,0.0,1114.8973965858586,0,115.27704613220112,0.2889422141192127,87.73474584804501
23,0.05,0.5,True,True,0.5063432998402628,0.004317466529962985,1112.9414611911939,1,113.44780508563099,0.3886523298056509,86.34255196707555
22,0.05,0.5,True,False,0.5063432998402628,0.004317466529962985,1112.9414611911939,1,113.44780508563099,0.3886523298056509,86.34255196707555
17,0.05,0.3,False,True,1.367221861266842,0.0,1109.1997622231638,0,110.5669848978373,1.0405615564239439,84.1500250645433
16,0.05,0.3,False,False,1.367221861266842,0.0,1109.1997622231638,0,110.5669848978373,1.0405615564239439,84.1500250645433
92,0.2,0.5,False,False,0.33329856149900233,0.0,1108.8514260128711,0,109.18472528383813,0.2536659774806856,83.09801860686346
95,0.2,0.5,True,True,0.33329856149900233,0.0,1108.8514260128711,0,109.18472528383813,0.2536659774806856,83.09801860686346
94,0.2,0.5,True,False,0.33329856149900233,0.0,1108.8514260128711,0,109.18472528383813,0.2536659774806856,83.09801860686346
93,0.2,0.5,False,True,0.33329856149900233,0.0,1108.8514260128711,0,109.18472528383813,0.2536659774806856,83.09801860686346
119,0.3,0.5,True,True,0.26660620721112616,0.0,1099.6332888383038,0,99.89989546800155,0.20290793884936315,76.031545149385
116,0.3,0.5,False,False,0.26660620721112616,0.0,1099.6332888383038,0,99.89989546800155,0.20290793884936315,76.031545149385
117,0.3,0.5,False,True,0.26660620721112616,0.0,1099.6332888383038,0,99.89989546800155,0.20290793884936315,76.031545149385
118,0.3,0.5,True,False,0.26660620721112616,0.0,1099.6332888383038,0,99.89989546800155,0.20290793884936315,76.031545149385
43,0.1,0.3,True,True,1.0651098202264067,0.0,1097.4935411899119,0,98.55865120499357,0.8106309319723191,75.0107545372699
42,0.1,0.3,True,False,1.0651098202264067,0.0,1097.4935411899119,0,98.55865120499357,0.8106309319723191,75.0107545372699
41,0.1,0.3,False,True,1.0651098202264067,0.0,1097.4935411899119,0,98.55865120499357,0.8106309319723191,75.0107545372699
40,0.1,0.3,False,False,1.0651098202264067,0.0,1097.4935411899119,0,98.55865120499357,0.8106309319723191,75.0107545372699
64,0.15,0.3,False,False,0.8590357293553751,0.0,1088.8690613003218,0,89.72809801085009,0.6537926148163824,68.29002079463652
65,0.15,0.3,False,True,0.8590357293553751,0.0,1088.8690613003218,0,89.72809801085009,0.6537926148163824,68.29002079463652
66,0.15,0.3,True,False,0.8590357293553751,0.0,1088.8690613003218,0,89.72809801085009,0.6537926148163824,68.29002079463652
67,0.15,0.3,True,True,0.8590357293553751,0.0,1088.8690613003218,0,89.72809801085009,0.6537926148163824,68.29002079463652
143,0.5,0.5,True,True,0.1902655006121409,0.0,1087.8604404919797,0,88.05070632774175,0.14480675811650368,67.01339597650103
140,0.5,0.5,False,False,0.1902655006121409,0.0,1087.8604404919797,0,88.05070632774175,0.14480675811650368,67.01339597650103
142,0.5,0.5,True,False,0.1902655006121409,0.0,1087.8604404919797,0,88.05070632774175,0.14480675811650368,67.01339597650103
141,0.5,0.5,False,True,0.1902655006121409,0.0,1087.8604404919797,0,88.05070632774175,0.14480675811650368,67.01339597650103
12,0.05,0.2,False,False,1.6702857172109318,0.0,1084.2763413933178,0,85.94662765627322,1.2712165847743644,65.41202942483409
13,0.05,0.2,False,True,1.6702857172109318,0.0,1084.2763413933178,0,85.94662765627322,1.2712165847743644,65.41202942483409
88,0.2,0.3,False,False,0.7169372001709732,0.0,1082.2527945318857,0,82.96973174558366,0.5456446458368965,63.14638141625928
89,0.2,0.3,False,True,0.7169372001709732,0.0,1082.2527945318857,0,82.96973174558366,0.5456446458368965,63.14638141625928
90,0.2,0.3,True,False,0.7169372001709732,0.0,1082.2527945318857,0,82.96973174558366,0.5456446458368965,63.14638141625928
91,0.2,0.3,True,True,0.7169372001709732,0.0,1082.2527945318857,0,82.96973174558366,0.5456446458368965,63.14638141625928
19,0.05,0.3,True,True,1.333897809462884,0.011347746384268269,1079.616350791307,1,80.9502494141766,1.023835888688664,61.6093992567327
18,0.05,0.3,True,False,1.333897809462884,0.011347746384268269,1079.616350791307,1,80.9502494141766,1.023835888688664,61.6093992567327
36,0.1,0.2,False,False,1.241404558135656,0.0,1072.2549493337306,0,73.49635452870143,0.9448048597909419,55.93640886893457
