,low_range,high_range,rebalance,compound,$Fees Accrued,$Fees Compounded,$Final Position,Rebalnces,$Total Profit,%Fee APR,%Total APR
51,0.15,0.05,True,True,20.990425649990275,3632.863051717459,2860.1980240574176,29,1881.1884497074084,3141.094844135316,1617.1943885610308
58,0.15,0.15,True,False,28.096473635398436,3967.146433711381,2741.9987197598093,31,1770.0951933952083,3434.575845766222,1521.69125555859
4,0.05,0.1,False,False,1356.3522149715898,0.0,1031.261307644591,0,1387.6135226161814,1166.0103437832324,1192.8846376955603
24,0.1,0.05,False,False,1284.7390136068807,0.0,1007.9661537406317,0,1292.705167347513,1104.4468851026772,1111.2951193291676
35,0.1,0.15,True,True,5.320162233877032,3600.093538380793,2254.205418770558,35,1259.5255810044355,3099.4527985657037,1082.7717457898784
8,0.05,0.15,False,False,1078.2353531543213,0.0,1044.6449183889158,0,1122.8802715432387,926.9226392180441,965.3023727888896
28,0.1,0.1,False,False,991.2124568140445,0.0,1023.0738223091016,0,1014.286279123148,852.1119844642833,871.9477728281448
42,0.1,0.3,True,False,24.23466899435869,2403.1907008578405,1958.4259395970257,18,982.6606085913861,2086.775882228194,844.7602484063353
1,0.05,0.05,False,True,26.503819013306686,902.2888724807037,1897.958683216731,0,924.462502230042,798.45181329613,794.7292953420217
75,0.2,0.05,True,True,5.931291942872603,2294.079832170359,1870.9811293675548,31,876.9124213104286,1977.2421439874324,753.8520913326167
12,0.05,0.2,False,False,808.0396260442733,0.0,1052.6274982609855,0,860.6671243052597,694.6444675316819,739.8865563213034
32,0.1,0.15,False,False,825.5411888744713,0.0,1034.9578134554727,0,860.4990023299445,709.6899719862976,739.7420275181861
11,0.05,0.15,True,True,14.236899164674588,8614.806954643194,1789.2625958994277,41,803.4994950641039,7418.098543607168,690.7414697508892
62,0.15,0.2,True,False,14.168160953174542,2420.107926419479,1772.7876298482392,25,786.9557908014153,2092.6652134822843,676.5194040648095
48,0.15,0.05,False,False,736.6573034117754,0.0,1005.950620866496,0,742.6079242782719,633.2794875257266,638.3950359840691
20,0.05,0.5,False,False,642.668806010192,0.0,1069.9430323040067,0,712.611838314202,552.4807400048381,612.6084105625544
36,0.1,0.2,False,False,651.3917083966282,0.0,1042.75984233705,0,694.1515507336796,559.9795255696243,596.7387227111915
82,0.2,0.15,True,False,21.058797459783797,2091.4429832036776,1671.2252181591641,22,692.2840156189484,1816.0466730728094,595.1332656351316
16,0.05,0.3,False,False,609.3385466554187,0.0,1061.7112238620439,0,671.0497705174633,523.827837949114,576.8788998756607
52,0.15,0.1,False,False,641.8330402481469,0.0,1018.2849157921194,0,660.1179560402666,551.7622603114592,567.4811869394247
56,0.15,0.15,False,False,569.5003880960473,0.0,1028.725025009923,0,598.2254131059708,489.58031400602323,514.2742511097455
44,0.1,0.5,False,False,530.007427679186,0.0,1061.872682422778,0,591.880110101964,455.6295452865229,508.8194077029641
40,0.1,0.3,False,False,512.2161829359081,0.0,1052.3827830456873,0,564.5989659815971,440.33501104205715,485.3667263983119
98,0.3,0.05,True,False,304.716249992066,1503.688328657362,1245.853276988639,34,550.5695269807104,1554.6245445504487,473.3060899265014
66,0.15,0.3,True,False,23.981152242350877,1610.2570127858721,1512.7418533596742,12,536.7230056020251,1404.8995412803956,461.4027015774032
55,0.15,0.1,True,True,2.8875070189439187,2217.174700283762,1528.3879967315124,26,531.2755037504569,1908.5127513220518,456.7196676009818
60,0.15,0.2,False,False,471.4070200380547,0.0,1036.0082882838315,0,507.4153083218878,405.25274735361785,436.2078607359906
68,0.15,0.5,False,False,432.99560735909705,0.0,1055.4720601031802,0,488.46766746227763,372.231748819008,419.91921167512794
72,0.2,0.05,False,False,461.9286524827963,0.0,1004.7490531915296,0,466.67770567432706,397.1045138124927,401.1871149859774
76,0.2,0.1,False,False,437.7206947280567,0.0,1015.1421958903478,0,452.8628906184058,376.29374738152916,389.31098349531305
64,0.15,0.3,False,False,393.82120158453245,0.0,1045.5042357770633,0,439.32543736159573,338.55483080279726,377.6732906072206
80,0.2,0.15,False,False,407.0113576974516,0.0,1024.378475172895,0,431.38983287034694,349.8939640264649,370.8513185421238
5,0.05,0.1,False,True,1.35058486171656,408.0882132328885,1414.9648573033137,0,416.3154421650312,351.98075282715837,357.89237226356005
92,0.2,0.5,False,False,356.7293356083466,0.0,1050.271554468507,0,407.0008900768539,306.66820215202324,349.88496536538185
39,0.1,0.2,True,True,0.5839791213636811,1913.732319670284,1393.0328867441724,25,393.6168658655374,1645.673285320398,338.37917026321026
9,0.05,0.15,False,True,20.698267977242217,359.6017384757466,1370.0222713900466,0,390.7205393672905,326.93111447774163,335.8892958643248
22,0.05,0.5,True,False,11.27262462304138,1624.800042126638,1369.0103523389366,26,380.28297696198115,1406.47660066018,326.91647479754323
84,0.2,0.2,False,False,348.9636382099883,0.0,1031.0980671542186,0,380.0617053642072,299.9922934955347,326.72625505303796
46,0.1,0.5,True,False,9.948142366676608,1132.8431462037886,1357.6824035667426,11,367.63054593341917,982.4192039133734,316.03960572882744
25,0.1,0.05,False,True,0.6577568001456735,370.54130067537284,1361.570710930841,0,362.2284677309872,319.107334983861,311.3956209345877
31,0.1,0.1,True,True,17.444735935051675,3237.6156912619845,1335.0586438329415,27,352.5033797679953,2798.2658824579084,303.035290163655
88,0.2,0.3,False,False,306.33663466111096,0.0,1040.222494124368,0,346.5591287854795,263.34729338874706,297.9252176801572
118,0.3,0.5,True,False,1.6885702228582948,520.3941759216236,1343.6109749157508,2,345.2995451386091,448.8169633194957,296.8423960170967
79,0.2,0.1,True,True,7.356587083746383,1272.434661666436,1330.7011384576447,18,338.05772554139253,1100.1934581993733,290.61684747228685
102,0.3,0.1,True,False,18.96748282718074,1273.208986247188,1305.4711011657675,21,324.4385839929487,1110.8406152199682,278.9089299095419
13,0.05,0.2,False,True,5.449884236399748,280.15709949968357,1310.8984669731542,0,316.34835120955495,245.52671025790892,271.954029106546
94,0.2,0.5,True,False,5.5480673610365105,819.7049306560314,1302.3965275454138,5,307.9445949064507,709.442224006822,264.7296026869979
116,0.3,0.5,False,False,254.18770472497593,0.0,1042.3339406050586,0,296.5216453300345,218.51661367917455,254.90967743779217
17,0.05,0.3,False,True,2.4555430807861405,244.56496226029265,1292.0775134743785,0,294.53305655516544,212.35521362000506,253.2001546048333
86,0.2,0.2,True,False,14.621978825012286,1523.3254270037626,1273.9784918784387,20,288.6004707034515,1322.1216167870534,248.1001102416326
90,0.2,0.3,True,False,12.878802076360055,1164.9569130874029,1261.9632784960345,10,274.84208057239493,1012.545717844413,236.27248535958594
45,0.1,0.5,False,True,5.478653912863679,179.53430392542862,1261.3464726186958,0,266.82512653155936,159.04941223389994,229.38057982497156
29,0.1,0.1,False,True,21.506184155191782,236.45400365824437,1240.9247044107908,0,262.43088856598456,221.75969040684058,225.60300135800094
104,0.3,0.15,False,False,237.4644042485331,0.0,1018.7147890216164,0,256.1791932701499,204.1401551734201,220.22862934705728
100,0.3,0.1,False,False,240.7685115592141,0.0,1011.2686108951432,0,252.0371224543578,206.9805850106689,216.66783049069434
96,0.3,0.05,False,False,242.45426027936236,0.0,1003.3828872049207,0,245.8371474842886,208.42976644231854,211.3379207028832
33,0.1,0.15,False,True,18.20502936823241,202.12096368416655,1221.608021179069,0,239.81305054730183,189.4068399547611,206.15920733997692
63,0.15,0.2,True,True,23.161641970926276,889.4618293350419,1215.7572737925627,12,238.91891576349053,784.5516789637188,205.39054976331505
108,0.3,0.2,False,False,213.25555668388176,0.0,1024.4341956211715,0,237.68975230505407,183.32862380282683,204.33387931229393
112,0.3,0.3,False,False,200.50083615032995,0.0,1032.6443430574582,0,233.14517920778826,172.3638198897832,200.4270627929564
106,0.3,0.15,True,False,14.68086239143352,1067.1791045728664,1213.173362025901,13,227.854224417335,930.0385977043446,195.87860705553044
37,0.1,0.2,False,True,13.58415440941779,186.98542639686502,1204.9713172300067,0,218.55547163942583,172.42291735652987,187.8847822925783
49,0.15,0.05,False,True,0.516266154943762,219.06568058561436,1211.4567882107256,0,211.97305436566967,188.76720838540626,182.22609972946685
83,0.2,0.15,True,True,0.4405299553523177,1014.8886734704976,1199.3634501799283,11,199.8039801352811,872.8443397458733,171.76475623013377
61,0.15,0.2,False,True,4.009917326938343,162.1581694658418,1182.6647877014316,0,186.6747050283716,142.8491109229398,160.47796035805078
57,0.15,0.15,False,True,6.247509558789212,165.94074488679755,1171.478158158981,0,177.72566771777065,148.02444641249662,152.78477421076263
140,0.5,0.5,False,False,142.1532748688357,0.0,1032.1737948598443,0,174.3270697286805,122.20438546133477,149.86311391788436
43,0.1,0.3,True,True,17.32754614846396,341.5406768070737,1153.890407441871,5,171.2179535903365,308.5069316084901,147.19031142800293
53,0.15,0.1,False,True,24.430551423349904,133.84067053236433,1144.3068734170674,0,168.73742484041782,136.06044203454928,145.0578843574152
142,0.5,0.5,True,False,211.9591287195463,61.40211017893889,940.5863676619067,1,152.5454963814534,234.99945561832493,131.1382284888648
138,0.5,0.3,True,False,279.96970791049733,79.36290997751271,872.2599113776266,2,152.22961928812424,308.90615630019323,130.86667958429527
70,0.15,0.5,True,False,5.320183563605779,965.2763425082185,1146.7775393956117,9,152.0977229592179,834.3891627467306,130.75329275002446
73,0.2,0.05,False,True,18.75192471869492,135.0015593439513,1131.764517326224,0,150.51644204492015,132.1766948369757,129.39391877463223
81,0.2,0.15,False,True,22.231254338260122,107.45186334722548,1120.5214226956045,0,142.7526770338652,111.48421108192878,122.71967132646317
41,0.1,0.3,False,True,0.45906788735451676,181.30293673828038,1141.0488088868497,0,141.50787677420567,156.2546771855313,121.64955844377269
89,0.2,0.3,False,True,2.032651073591392,103.1868323816935,1138.0855235227687,0,140.1181745963604,90.45364819119688,120.45487825948162
85,0.2,0.2,False,True,20.29779654123846,106.58671396463326,1114.6380221798863,0,134.93581872112532,109.07834269199573,115.9997813539802
130,0.5,0.15,True,False,5.296795038968456,462.0269664443822,1121.037560800069,4,126.33435583903838,401.7425074184647,108.60539324337361
136,0.5,0.3,False,False,100.32076924574399,0.0,1023.7101017996276,0,124.0308710453719,86.24238847818621,106.62516490259647
128,0.5,0.15,False,False,106.66504546553914,0.0,1012.7776835388963,0,119.44272900443639,91.69634919314265,102.68089362893657
132,0.5,0.2,False,False,100.76325053313414,0.0,1017.1039369348196,0,117.86718746795464,86.62277474683572,101.32645360346255
124,0.5,0.1,False,False,101.76070851797556,0.0,1007.4546195152487,0,109.21532803322452,87.48025580151777,93.88874127291923
113,0.3,0.3,False,True,15.154080089988371,50.38898891049291,1084.7068567145775,0,99.86093680456611,56.345170210423554,85.84708600667314
114,0.3,0.3,True,False,8.240951761696397,695.9193245383079,1090.7993071942162,7,99.0402589559128,605.3428871823394,85.14157688457274
120,0.5,0.05,False,False,91.38153777377056,0.0,1002.1473979648637,0,93.52893573863639,78.55763208029754,80.4036778283078
97,0.3,0.05,False,True,15.23681081642876,78.75190124645448,1076.2387111349328,0,91.475521951367,80.79893205798447,78.6384271142276
7,0.05,0.1,True,True,1.356179170184281,18148.52704217956,1089.0585946115539,53,90.4147737817392,15602.843672131887,77.72653761806045
134,0.5,0.2,True,False,4.248860406926027,416.187191512002,1084.6251362986204,4,88.87399670554737,361.4347217674007,76.40198342891026
105,0.3,0.15,False,True,6.352787961025498,76.85817430167418,1082.1307460247597,0,88.4835339857857,71.53366333868985,76.06631577188254
109,0.3,0.2,False,True,7.344606269940503,79.18542272722007,1079.498511532136,0,86.84311780207713,74.3869532890213,74.65610519589757
101,0.3,0.1,False,True,8.581338058165182,78.30208954023158,1076.6748064774195,0,85.25614453558501,74.69075817094759,73.2918376969308
122,0.5,0.05,True,False,155.7857921521858,520.3623671997327,905.4151433169833,14,61.20093546917133,581.261813142573,52.6123841717313
121,0.5,0.05,False,True,1.0247801868135227,50.08231635100891,1046.1216908537913,0,47.14647104060714,43.93505060562567,40.53023418211182
139,0.5,0.3,True,True,5.037293520166765,116.75521934425382,1039.5935215633206,2,44.630815083487505,104.70092371857943,38.367609433891126
126,0.5,0.1,True,False,182.6538472510339,377.5587529152404,861.8505812215117,10,44.5044284725459,481.59591535393173,38.25895911869501
77,0.2,0.1,False,True,0.04201231121977775,135.78258450422095,1034.1303781311133,0,34.17239044233452,116.76383396499139,29.37685380518653
59,0.15,0.15,True,True,1.0849595719738259,1411.2928658310836,1031.90420806552,17,32.98916763749412,1214.173675223826,28.35967698767896
125,0.5,0.1,False,True,0.2857612194449092,50.643579997331635,1023.282514154107,0,23.568275373552183,43.782240339446766,20.260853019854483
99,0.3,0.05,True,True,6.798599677520951,912.1940956426789,995.0861081839973,25,1.8847078615237933,790.0270864578011,1.6202199084345945
91,0.2,0.3,True,True,6.900992129671824,207.69218521962247,989.1752548254079,4,-3.9237530449197493,184.47853126396652,-3.373118417418746
103,0.3,0.1,True,True,24.775344446816995,708.202121425358,947.828355059126,16,-27.396300494056504,630.116055057925,-23.551677362898438
87,0.2,0.2,True,True,17.422710858601786,888.5807817021436,907.1167971124473,15,-75.4604920289504,778.8607060679227,-64.8708449630624
107,0.3,0.15,True,True,6.927304615716807,585.6194667552539,879.2243056666912,13,-113.84838971759154,509.39251395581016,-97.8716284520218
15,0.05,0.2,True,True,6.040944246554149,4167.9426270454105,866.7035739747831,34,-127.25548177866176,3588.233178068464,-109.3972542081529
21,0.05,0.5,False,True,7.180502779793593,180.07017180500148,848.255201849169,0,-144.56429537103418,160.97310199831304,-124.27705863103662
110,0.3,0.2,True,False,95.25230782823293,697.2218905908612,744.8433794365742,15,-159.9043127351922,681.263393341636,-137.4643552070937
65,0.15,0.3,False,True,0.18468226789057263,130.6159084395696,819.2301563166282,0,-180.58516141548125,112.4448650242739,-155.2429846908357
93,0.2,0.5,False,True,9.552353133747525,76.68680992565677,788.4859241504881,0,-201.96172271576415,74.13690563301097,-173.6196948959857
19,0.05,0.3,True,True,4.437417664202754,700.5991740710989,643.1170881269188,9,-352.4454942088777,606.0962260648918,-302.9855278969353
129,0.5,0.15,False,True,1.166672035608058,50.600948500334574,636.7142558069324,0,-362.1190721574586,44.50288085327358,-311.3015772423297
47,0.1,0.5,True,True,1.253849015552865,312.29845764963136,450.51877555568706,1,-548.2273754287601,269.55036372787185,-471.2926210751657
23,0.05,0.5,True,True,2.2633339419082086,315.5908872393689,442.19431660806,1,-555.5423494500286,273.2485748329732,-477.581058015924
111,0.3,0.2,True,True,0.050178223469140144,415.4886969911095,433.50300952951835,8,-566.4468122470118,357.22478379585,-486.95525763334905
71,0.15,0.5,True,True,22.472074448988632,208.03018906669666,331.72664174228737,1,-645.8012838087236,198.15503713419076,-555.1736257276175
133,0.5,0.2,False,True,0.6048229108530646,50.47232495747933,345.04156969025877,0,-654.3536073988873,43.90930474255076,-562.5257704430086
67,0.15,0.3,True,True,4.904172867940732,361.7725472668069,330.6299659405483,7,-664.465861191511,315.2196337959165,-571.2189346454991
123,0.5,0.05,True,True,9.6101836492728,216.56472981681569,306.348125192162,8,-684.0416911585629,194.43495995710887,-588.0476167369013
115,0.3,0.3,True,True,22.660041792138724,168.35095905198986,292.6270379822567,5,-684.7129202256044,164.20572790918223,-588.6246497719624
117,0.3,0.5,False,True,17.977162702022966,76.9696295492467,215.86071924495727,0,-766.1621180530198,81.62256134652819,-658.6437835274241
131,0.5,0.15,True,True,13.760838470176596,186.80111962056193,215.70372865120856,3,-770.535432878614,172.41636436456045,-662.403375075237
137,0.5,0.3,False,True,3.316367239848491,50.2747436885867,224.7830397771233,0,-771.900592983028,46.070474164189626,-663.5769572650958
127,0.5,0.1,True,True,17.651142323920535,194.04386646241917,176.3739279398804,6,-805.9749297361989,181.98707330405654,-692.8695176142397
141,0.5,0.5,False,True,14.15703535932985,100.22985158941538,114.21787074890176,0,-871.625093891768,98.33455639558476,-749.3067539246213
143,0.5,0.5,True,True,8.292259585042736,93.93123916592658,103.89407193464713,3,-887.8136684803096,87.87810098709438,-763.2235265836621
69,0.15,0.5,False,True,0.1619264467218006,127.23603477191537,96.36626788013871,0,-903.471805673139,109.51973898677743,-776.684300068371
95,0.2,0.5,True,True,3.8570624113142244,177.87785576807894,87.04202157561292,2,-909.1009160130726,156.23139187943906,-781.5234567492166
135,0.5,0.2,True,True,1.214262382624803,180.62817805669894,32.535810709377216,4,-966.2499269079971,156.32382514705373,-830.6525377540786
119,0.3,0.5,True,True,2.2510941660830643,140.47152680044607,11.412068091158599,2,-986.3368377427583,122.6938331370751,-847.9205788642357
