Date,Price,Volume
2025-01-27 00:00:00+00:00,102614.0078125,2666496.0
2025-01-27 00:01:00+00:00,102518.46875,2666496.0
2025-01-27 00:02:00+00:00,102436.1484375,68112384.0
2025-01-27 00:03:00+00:00,102591.546875,71246848.0
2025-01-27 00:04:00+00:00,102591.546875,74381312.0
2025-01-27 00:05:00+00:00,102806.609375,123377664.0
2025-01-27 00:06:00+00:00,103007.3515625,17545216.0
2025-01-27 00:07:00+00:00,103133.5859375,45357056.0
2025-01-27 00:08:00+00:00,103183.796875,121752234.66666667
2025-01-27 00:09:00+00:00,103183.796875,198147413.33333334
2025-01-27 00:10:00+00:00,103183.796875,274542592.0
2025-01-27 00:11:00+00:00,103174.015625,163270656.0
2025-01-27 00:12:00+00:00,103186.03125,11208704.0
2025-01-27 00:13:00+00:00,102943.1875,44541269.33333333
2025-01-27 00:14:00+00:00,102943.1875,77873834.66666666
2025-01-27 00:15:00+00:00,102943.1875,111206400.0
2025-01-27 00:16:00+00:00,102940.0625,25137152.0
2025-01-27 00:17:00+00:00,102858.3515625,20869120.0
2025-01-27 00:18:00+00:00,102859.2421875,39806976.0
2025-01-27 00:19:00+00:00,102859.2421875,58744832.0
2025-01-27 00:20:00+00:00,102807.0234375,55408640.0
2025-01-27 00:21:00+00:00,102816.59375,9412608.0
2025-01-27 00:22:00+00:00,102883.3125,16818176.0
2025-01-27 00:23:00+00:00,102770.5,63580160.0
2025-01-27 00:24:00+00:00,102739.375,22228992.0
2025-01-27 00:25:00+00:00,102770.4609375,48083968.0
2025-01-27 00:26:00+00:00,102770.4609375,73938944.0
2025-01-27 00:27:00+00:00,102879.796875,9428992.0
2025-01-27 00:28:00+00:00,102840.796875,12187648.0
2025-01-27 00:29:00+00:00,102790.4921875,205119488.0
2025-01-27 00:30:00+00:00,102802.3828125,9721856.0
2025-01-27 00:31:00+00:00,102764.1484375,12675072.0
2025-01-27 00:32:00+00:00,102764.1484375,15628288.0
2025-01-27 00:33:00+00:00,102727.7265625,12711936.0
2025-01-27 00:34:00+00:00,102626.328125,8937472.0
2025-01-27 00:35:00+00:00,102690.875,51623936.0
2025-01-27 00:36:00+00:00,102698.5234375,12967936.0
2025-01-27 00:37:00+00:00,102581.9609375,68231168.0
2025-01-27 00:38:00+00:00,102581.9609375,123494400.0
2025-01-27 00:39:00+00:00,102624.0078125,16969728.0
2025-01-27 00:40:00+00:00,102640.2109375,7088128.0
2025-01-27 00:41:00+00:00,102575.546875,75554816.0
2025-01-27 00:42:00+00:00,102524.515625,61825024.0
2025-01-27 00:43:00+00:00,102524.515625,48095232.0
2025-01-27 00:44:00+00:00,102552.4765625,5728256.0
2025-01-27 00:45:00+00:00,102481.2890625,26486784.0
2025-01-27 00:46:00+00:00,102369.125,14870528.0
2025-01-27 00:47:00+00:00,102387.9140625,46206976.0
2025-01-27 00:48:00+00:00,102084.0390625,54695936.0
