Date,Price,Volume
2025-01-20 00:00:00+00:00,101165.734375,524476416.0
2025-01-20 00:01:00+00:00,101318.8671875,524476416.0
2025-01-20 00:02:00+00:00,101318.8671875,524476416.0
2025-01-20 00:03:00+00:00,101318.8671875,524476416.0
2025-01-20 00:04:00+00:00,101318.8671875,524476416.0
2025-01-20 00:05:00+00:00,101318.8671875,524476416.0
2025-01-20 00:06:00+00:00,101318.8671875,524476416.0
2025-01-20 00:07:00+00:00,101424.3203125,408883200.0
2025-01-20 00:08:00+00:00,101424.3203125,293289984.0
2025-01-20 00:09:00+00:00,101296.1015625,33923072.0
2025-01-20 00:10:00+00:00,101136.4765625,4325376.0
2025-01-20 00:11:00+00:00,100898.5,323133440.0
2025-01-20 00:12:00+00:00,101319.5703125,23306240.0
2025-01-20 00:13:00+00:00,100993.90625,59482112.0
2025-01-20 00:14:00+00:00,100993.90625,95657984.0
2025-01-20 00:15:00+00:00,101272.3515625,99475456.0
2025-01-20 00:16:00+00:00,101344.6875,26796032.0
2025-01-20 00:17:00+00:00,101076.6796875,150511616.0
2025-01-20 00:18:00+00:00,100983.484375,98516992.0
2025-01-20 00:19:00+00:00,100983.484375,46522368.0
2025-01-20 00:20:00+00:00,101088.6796875,38903808.0
2025-01-20 00:21:00+00:00,100687.828125,137347072.0
2025-01-20 00:22:00+00:00,100844.0859375,22937600.0
2025-01-20 00:23:00+00:00,101128.9375,82419712.0
2025-01-20 00:24:00+00:00,101181.9375,30965760.0
2025-01-20 00:25:00+00:00,101384.21875,105046016.0
2025-01-20 00:26:00+00:00,101384.21875,179126272.0
2025-01-20 00:27:00+00:00,101263.3359375,109453312.0
2025-01-20 00:28:00+00:00,101184.296875,39780352.0
2025-01-20 00:29:00+00:00,101010.359375,368893952.0
2025-01-20 00:30:00+00:00,100957.671875,124043264.0
2025-01-20 00:31:00+00:00,100873.3046875,21651456.0
2025-01-20 00:32:00+00:00,100975.7109375,99393536.0
2025-01-20 00:33:00+00:00,100975.7109375,177135616.0
2025-01-20 00:34:00+00:00,101006.296875,51847168.0
2025-01-20 00:35:00+00:00,100784.421875,164438016.0
2025-01-20 00:36:00+00:00,100687.4609375,30056448.0
2025-01-20 00:37:00+00:00,100396.7578125,78520320.0
2025-01-20 00:38:00+00:00,100396.7578125,126984192.0
2025-01-20 00:39:00+00:00,100013.21875,72032256.0
2025-01-20 00:40:00+00:00,99742.28125,17080320.0
2025-01-20 00:41:00+00:00,99674.6640625,171024384.0
2025-01-20 00:42:00+00:00,100166.7421875,66256896.0
2025-01-20 00:43:00+00:00,100686.109375,279822336.0
2025-01-20 00:44:00+00:00,100686.109375,493387776.0
2025-01-20 00:45:00+00:00,100671.6015625,56967168.0
2025-01-20 00:46:00+00:00,100202.7890625,46956544.0
2025-01-20 00:47:00+00:00,99930.0390625,254885888.0
2025-01-20 00:48:00+00:00,99666.8125,12075008.0
2025-01-20 00:49:00+00:00,99722.2109375,149889024.0
2025-01-20 00:50:00+00:00,99664.6640625,14499840.0
2025-01-20 00:51:00+00:00,100308.96875,140271616.0
2025-01-20 00:52:00+00:00,100308.96875,266043392.0
2025-01-20 00:53:00+00:00,100032.140625,389636096.0
2025-01-20 00:54:00+00:00,100183.015625,229576704.0
2025-01-20 00:55:00+00:00,99996.4140625,69517312.0
2025-01-20 00:56:00+00:00,99917.3359375,116629504.0
2025-01-20 00:57:00+00:00,99917.3359375,163741696.0
2025-01-20 00:58:00+00:00,99782.7890625,82051072.0
2025-01-20 00:59:00+00:00,99771.75,70877184.0
2025-01-20 01:00:00+00:00,99821.953125,123133952.0
2025-01-20 01:01:00+00:00,99821.953125,175390720.0
2025-01-20 01:02:00+00:00,99671.6015625,136093696.0
2025-01-20 01:03:00+00:00,99940.921875,161648640.0
2025-01-20 01:04:00+00:00,99771.71875,187203584.0
2025-01-20 01:05:00+00:00,99768.25,100073472.0
2025-01-20 01:06:00+00:00,99667.3515625,27738112.0
2025-01-20 01:07:00+00:00,99651.46875,26861568.0
2025-01-20 01:08:00+00:00,100027.9921875,214753280.0
2025-01-20 01:09:00+00:00,99946.5859375,203522048.0
2025-01-20 01:10:00+00:00,99946.5859375,192290816.0
2025-01-20 01:11:00+00:00,99946.5859375,181059584.0
2025-01-20 01:12:00+00:00,99946.53125,180011008.0
2025-01-20 01:13:00+00:00,100019.359375,16023552.0
2025-01-20 01:14:00+00:00,99939.9140625,71663616.0
2025-01-20 01:15:00+00:00,100213.3671875,96337920.0
2025-01-20 01:16:00+00:00,100213.3671875,121012224.0
2025-01-20 01:17:00+00:00,100055.6015625,133076309.33333333
2025-01-20 01:18:00+00:00,99819.8125,145140394.66666666
2025-01-20 01:19:00+00:00,99979.0859375,157204480.0
2025-01-20 01:20:00+00:00,99753.8828125,249036800.0
2025-01-20 01:21:00+00:00,99753.8828125,340869120.0
2025-01-20 01:22:00+00:00,99715.1171875,22716416.0
2025-01-20 01:23:00+00:00,99836.1171875,82591744.0
2025-01-20 01:24:00+00:00,99963.4921875,11468800.0
2025-01-20 01:25:00+00:00,99874.40625,83369984.0
2025-01-20 01:26:00+00:00,99874.40625,155271168.0
2025-01-20 01:27:00+00:00,100044.828125,13737984.0
2025-01-20 01:28:00+00:00,100039.140625,41476096.0
2025-01-20 01:29:00+00:00,100259.4921875,50790400.0
2025-01-20 01:30:00+00:00,100382.046875,185962496.0
2025-01-20 01:31:00+00:00,100382.046875,321134592.0
2025-01-20 01:32:00+00:00,100311.8203125,198631424.0
2025-01-20 01:33:00+00:00,100074.0,69361664.0
2025-01-20 01:34:00+00:00,100201.0,93356032.0
2025-01-20 01:35:00+00:00,100436.546875,117350400.0
2025-01-20 01:36:00+00:00,100658.4921875,101298176.0
2025-01-20 01:37:00+00:00,100658.4921875,85245952.0
2025-01-20 01:38:00+00:00,100792.9921875,129982464.0
2025-01-20 01:39:00+00:00,100692.390625,60317696.0
2025-01-20 01:40:00+00:00,100510.6171875,124153856.0
2025-01-20 01:41:00+00:00,100470.6875,187990016.0
2025-01-20 01:42:00+00:00,100156.359375,139872938.66666666
2025-01-20 01:43:00+00:00,100156.359375,91755861.33333333
2025-01-20 01:44:00+00:00,99928.484375,43638784.0
2025-01-20 01:45:00+00:00,99940.765625,22929408.0
2025-01-20 01:46:00+00:00,100020.8828125,2220032.0
2025-01-20 01:47:00+00:00,100063.203125,291536896.0
2025-01-20 01:48:00+00:00,100272.0078125,24846336.0
2025-01-20 01:49:00+00:00,100226.671875,62234624.0
2025-01-20 01:50:00+00:00,100226.671875,99622912.0
2025-01-20 01:51:00+00:00,100104.0546875,59072512.0
2025-01-20 01:52:00+00:00,100002.78125,4030464.0
2025-01-20 01:53:00+00:00,100195.890625,69861376.0
2025-01-20 01:54:00+00:00,100026.5,52670464.0
2025-01-20 01:55:00+00:00,100026.5,35479552.0
2025-01-20 01:56:00+00:00,100043.640625,61513728.0
2025-01-20 01:57:00+00:00,100135.1015625,10231808.0
2025-01-20 01:58:00+00:00,100341.5078125,30580736.0
2025-01-20 01:59:00+00:00,100463.078125,86884352.0
2025-01-20 02:00:00+00:00,100611.5546875,97808384.0
2025-01-20 02:01:00+00:00,100611.5546875,108732416.0
2025-01-20 02:02:00+00:00,100638.8828125,98590720.0
2025-01-20 02:03:00+00:00,100845.1171875,15851520.0
2025-01-20 02:04:00+00:00,100689.953125,12279808.0
2025-01-20 02:05:00+00:00,100703.8203125,119021568.0
2025-01-20 02:06:00+00:00,100808.9765625,81555456.0
2025-01-20 02:07:00+00:00,100808.9765625,44089344.0
2025-01-20 02:08:00+00:00,100778.6015625,115089408.0
2025-01-20 02:09:00+00:00,100802.75,34455552.0
2025-01-20 02:10:00+00:00,100734.265625,10346496.0
2025-01-20 02:11:00+00:00,100864.890625,62357504.0
2025-01-20 02:12:00+00:00,100927.0625,20987904.0
2025-01-20 02:13:00+00:00,100956.0546875,24014848.0
2025-01-20 02:14:00+00:00,100956.0546875,27041792.0
2025-01-20 02:15:00+00:00,100829.328125,81526784.0
2025-01-20 02:16:00+00:00,100921.9375,59731968.0
2025-01-20 02:17:00+00:00,100999.8359375,37937152.0
2025-01-20 02:18:00+00:00,101065.6484375,26759168.0
2025-01-20 02:19:00+00:00,101065.6484375,15581184.0
2025-01-20 02:20:00+00:00,101061.515625,132079616.0
2025-01-20 02:21:00+00:00,101079.7421875,10977280.0
2025-01-20 02:22:00+00:00,101107.2890625,21864448.0
2025-01-20 02:23:00+00:00,101204.25,132546560.0
2025-01-20 02:24:00+00:00,101445.859375,11722752.0
2025-01-20 02:25:00+00:00,101277.4765625,92983296.0
2025-01-20 02:26:00+00:00,101277.4765625,174243840.0
2025-01-20 02:27:00+00:00,101440.4140625,91340800.0
2025-01-20 02:28:00+00:00,101395.8671875,8437760.0
2025-01-20 02:29:00+00:00,101348.9921875,132612096.0
2025-01-20 02:30:00+00:00,101506.890625,93130752.0
2025-01-20 02:31:00+00:00,101506.890625,53649408.0
2025-01-20 02:32:00+00:00,101590.546875,60145664.0
2025-01-20 02:33:00+00:00,101709.5625,54807210.666666664
2025-01-20 02:34:00+00:00,101990.90625,49468757.333333336
2025-01-20 02:35:00+00:00,101990.90625,44130304.0
2025-01-20 02:36:00+00:00,101867.734375,57184256.0
2025-01-20 02:37:00+00:00,101867.734375,70238208.0
2025-01-20 02:38:00+00:00,101755.1953125,139001856.0
2025-01-20 02:39:00+00:00,101644.3828125,27246592.0
2025-01-20 02:40:00+00:00,101759.421875,35500032.0
2025-01-20 02:41:00+00:00,101530.765625,43753472.0
2025-01-20 02:42:00+00:00,101327.890625,41656320.0
2025-01-20 02:43:00+00:00,101327.890625,39559168.0
2025-01-20 02:44:00+00:00,101452.7109375,37462016.0
2025-01-20 02:45:00+00:00,101533.234375,35364864.0
2025-01-20 02:46:00+00:00,101585.0390625,26959872.0
2025-01-20 02:47:00+00:00,101532.890625,38854656.0
2025-01-20 02:48:00+00:00,101536.578125,55536298.666666664
2025-01-20 02:49:00+00:00,101605.3828125,72217941.33333333
2025-01-20 02:50:00+00:00,101605.3828125,88899584.0
2025-01-20 02:51:00+00:00,101864.71875,52813824.0
2025-01-20 02:52:00+00:00,101864.2734375,16728064.0
2025-01-20 02:53:00+00:00,101959.203125,166633472.0
2025-01-20 02:54:00+00:00,101672.5859375,99368960.0
2025-01-20 02:55:00+00:00,101672.5859375,32104448.0
2025-01-20 02:56:00+00:00,101764.8203125,156098560.0
2025-01-20 02:57:00+00:00,101982.03125,14262272.0
2025-01-20 02:58:00+00:00,101719.9453125,5414912.0
2025-01-20 02:59:00+00:00,101797.6640625,68796416.0
2025-01-20 03:00:00+00:00,101804.5703125,49031850.66666667
2025-01-20 03:01:00+00:00,101469.1875,29267285.333333336
2025-01-20 03:02:00+00:00,101469.1875,9502720.0
2025-01-20 03:03:00+00:00,101502.0625,12075008.0
2025-01-20 03:04:00+00:00,101636.9140625,14647296.0
2025-01-20 03:05:00+00:00,101659.484375,28573696.0
2025-01-20 03:06:00+00:00,101698.40625,29863936.0
2025-01-20 03:07:00+00:00,101698.40625,31154176.0
2025-01-20 03:08:00+00:00,101778.9375,78045184.0
2025-01-20 03:09:00+00:00,101797.0,5160960.0
2025-01-20 03:10:00+00:00,101715.7890625,5849088.0
2025-01-20 03:11:00+00:00,101828.3984375,49471488.0
2025-01-20 03:12:00+00:00,101689.6015625,35769002.666666664
2025-01-20 03:13:00+00:00,101689.6015625,22066517.333333332
2025-01-20 03:14:00+00:00,101677.859375,8364032.0
2025-01-20 03:15:00+00:00,101739.6328125,10387456.0
2025-01-20 03:16:00+00:00,101698.5859375,12410880.0
2025-01-20 03:17:00+00:00,101645.6484375,33677312.0
2025-01-20 03:18:00+00:00,101945.84375,24326144.0
2025-01-20 03:19:00+00:00,101945.84375,14974976.0
2025-01-20 03:20:00+00:00,101965.125,89751552.0
2025-01-20 03:21:00+00:00,101913.4375,82427904.0
2025-01-20 03:22:00+00:00,101607.6171875,42106880.0
2025-01-20 03:23:00+00:00,101552.5078125,100704256.0
2025-01-20 03:24:00+00:00,101602.7578125,77015722.66666667
2025-01-20 03:25:00+00:00,101602.7578125,53327189.333333336
2025-01-20 03:26:00+00:00,101689.875,29638656.0
2025-01-20 03:27:00+00:00,101418.2734375,25370624.0
2025-01-20 03:28:00+00:00,101426.125,15286272.0
2025-01-20 03:29:00+00:00,101474.8828125,85172224.0
2025-01-20 03:30:00+00:00,101449.859375,52670464.0
2025-01-20 03:31:00+00:00,101449.859375,20168704.0
2025-01-20 03:32:00+00:00,101495.90625,109395968.0
2025-01-20 03:33:00+00:00,101517.4765625,12582912.0
2025-01-20 03:34:00+00:00,101542.578125,9117696.0
2025-01-20 03:35:00+00:00,101467.3359375,98443264.0
2025-01-20 03:36:00+00:00,101588.0,56606720.0
2025-01-20 03:37:00+00:00,101588.0,14770176.0
2025-01-20 03:38:00+00:00,101716.2578125,26607616.0
2025-01-20 03:39:00+00:00,101631.5078125,34480128.0
2025-01-20 03:40:00+00:00,101523.140625,52142080.0
2025-01-20 03:41:00+00:00,101498.9296875,7962624.0
2025-01-20 03:42:00+00:00,101474.4296875,29917184.0
2025-01-20 03:43:00+00:00,101599.9296875,41369600.0
2025-01-20 03:44:00+00:00,101599.9296875,52822016.0
2025-01-20 03:45:00+00:00,101460.6875,19480576.0
2025-01-20 03:46:00+00:00,101498.0546875,8011776.0
2025-01-20 03:47:00+00:00,101501.4140625,39714816.0
2025-01-20 03:48:00+00:00,101571.8359375,7512064.0
2025-01-20 03:49:00+00:00,101371.8203125,12296192.0
2025-01-20 03:50:00+00:00,101371.8203125,17080320.0
2025-01-20 03:51:00+00:00,101413.3125,34660352.0
2025-01-20 03:52:00+00:00,101485.203125,1990656.0
2025-01-20 03:53:00+00:00,101782.78125,38207488.0
2025-01-20 03:54:00+00:00,101767.6484375,72355840.0
2025-01-20 03:55:00+00:00,101767.6484375,106504192.0
2025-01-20 03:56:00+00:00,101703.4140625,107905024.0
2025-01-20 03:57:00+00:00,101763.921875,8314880.0
2025-01-20 03:58:00+00:00,101667.4140625,8716288.0
2025-01-20 03:59:00+00:00,101674.65625,103858176.0
2025-01-20 04:00:00+00:00,101765.4765625,1957888.0
2025-01-20 04:01:00+00:00,101657.71875,5231957.333333334
