date,price,volume,log_return,volatility,smoothed_volatility
2023-07-23 08:51:00,1877.39,66031.374727,0.00033030025658827613,0.0005109013522872877,0.0003246370674880171
2023-07-23 08:52:00,1878.35,133410.91284,0.0005112175075523811,0.0005112676169996732,0.0003248449768849483
2023-07-23 08:53:00,1877.45,495053.175929,-0.00047925875564542664,0.0005115597470736246,0.0003250530674631482
2023-07-23 08:54:00,1877.45,35605.180434,0.0,0.0005115597470736246,0.00032526140520725813
2023-07-23 08:55:00,1877.77,93949.002857,0.00017042942931412282,0.0005115987957354552,0.0003254697700684943
2023-07-23 08:56:00,1877.99,89806.084751,0.00011715338586685792,0.0005115910394899228,0.00032567817400347475
2023-07-23 08:57:00,1878.0,25871.841419,5.324827808422796e-06,0.0005112981106981811,0.0003258863560199306
2023-07-23 08:58:00,1878.29,122180.215282,0.00015440767383558603,0.0005113334145519178,0.0003260945625529515
2023-07-23 08:59:00,1878.06,75068.465763,-0.0001224593024012458,0.0005113427214724727,0.00032630292582727123
2023-07-23 09:00:00,1878.13,454331.671995,3.727181000329407e-05,0.0005113453652087373,0.00032651139526801426
2023-07-23 09:01:00,1878.11,52106.527147,-1.0648946819424054e-05,0.0005113451851108088,0.0003267198203513836
2023-07-23 09:02:00,1878.08,164432.458733,-1.5973632857059364e-05,0.0005113452345227574,0.0003269283156663027
2023-07-23 09:03:00,1877.62,235747.293312,-0.00024496099384953946,0.0005114221500866721,0.00032713691271663676
2023-07-23 09:04:00,1877.62,70268.750017,0.0,0.0005113630187613994,0.0003273455263308495
2023-07-23 09:05:00,1877.76,50724.807127,7.455969838733185e-05,0.0005113187416769128,0.0003275544048890791
2023-07-23 09:06:00,1878.07,72486.736417,0.0001650766944745188,0.0005113571654173222,0.0003277635219860715
2023-07-23 09:07:00,1877.8,76217.017783,-0.00014377494453492125,0.0005113764868505116,0.00032797253916644293
2023-07-23 09:08:00,1877.72,79890.601111,-4.260395365335139e-05,0.0005113779047211373,0.0003281817132961866
2023-07-23 09:09:00,1877.79,65202.837361,3.7278558708678997e-05,0.0005113147497532599,0.00032839085914557355
2023-07-23 09:10:00,1877.78,28723.755577,-5.325423304609541e-06,0.0005113145351075034,0.0003285999704020759
2023-07-23 09:11:00,1877.44,146682.131234,-0.00018108126870280218,0.0005105335672716432,0.0003288087286853542
2023-07-23 09:12:00,1876.73,91405.120376,-0.0003782460615609031,0.0005105818896477187,0.00032901752052571804
2023-07-23 09:13:00,1876.62,110342.768936,-5.8614304571420505e-05,0.0005105785122687934,0.0003292265933020991
2023-07-23 09:14:00,1876.62,13798.194608,0.0,0.0005105785857249394,0.00032943583627635664
2023-07-23 09:15:00,1876.62,34648.722364,0.0,0.0005102916039378009,0.00032964460643994647
2023-07-23 09:16:00,1876.42,97630.772047,-0.00010658026569883832,0.0005103048082567822,0.00032985389195250227
2023-07-23 09:17:00,1876.38,152473.453592,-2.1317416329971155e-05,0.0005103050080317283,0.000330063225327247
2023-07-23 09:18:00,1876.15,52399.42633,-0.00012258396350620362,0.0005103228942755029,0.00033027267319094423
2023-07-23 09:19:00,1876.16,24222.059292,5.330050022573886e-06,0.0005103230406140063,0.00033048212106845056
2023-07-23 09:20:00,1876.16,9989.410571,0.0,0.0005103172228765481,0.0003306916974323033
2023-07-23 09:21:00,1876.15,22454.237983,-5.330050022510152e-06,0.0005103151225549043,0.00033090127233741107
2023-07-23 09:22:00,1876.16,18658.346924,5.330050022573886e-06,0.0005102527070711412,0.000331110718870271
2023-07-23 09:23:00,1876.53,123090.184121,0.00019719188166284485,0.000510299568052022,0.00033132102794422553
2023-07-23 09:24:00,1876.52,16225.77936,-5.328999080793238e-06,0.0005102994955285821,0.00033153136114120996
2023-07-23 09:25:00,1876.57,11165.890991,2.6644711426012625e-05,0.0005102999642751286,0.0003317415934350039
2023-07-23 09:26:00,1876.59,12094.93288,1.065768579024025e-05,0.0005103003411767544,0.0003319518257531455
2023-07-23 09:27:00,1876.6,9908.589953,5.328800300469286e-06,0.0005102812754470696,0.00033216279461859954
2023-07-23 09:28:00,1877.19,103005.275052,0.00031434896723500926,0.0005103536666912239,0.0003323737189040422
2023-07-23 09:29:00,1876.89,74219.258752,-0.00015982610953340344,0.0005103447710135626,0.00033258459310502134
2023-07-23 09:30:00,1876.9,106374.277269,5.3279485532275085e-06,0.0005103450058316637,0.00033279544910378843
2023-07-23 09:31:00,1876.9,25559.173781,0.0,0.0005103448508088673,0.0003330063279663064
2023-07-23 09:32:00,1876.93,42039.967404,1.5983675339925234e-05,0.000510345551020773,0.00033321723826086906
2023-07-23 09:33:00,1876.53,96290.001203,-0.00021313668003083172,0.0005103968609397189,0.0003334280910931633
2023-07-23 09:34:00,1876.23,73151.63098,-0.0001598823269481874,0.000510427878453317,0.00033363904892718527
2023-07-23 09:35:00,1876.16,19787.286961,-3.730955471477683e-05,0.0005104289087474587,0.0003338500022977163
2023-07-23 09:36:00,1875.97,148381.248088,-0.00010127580876059767,0.0005104405047321674,0.00033406096367742823
2023-07-23 09:37:00,1875.48,347372.78621,-0.00026123232498719695,0.0005105272488840545,0.00033427198538309947
2023-07-23 09:38:00,1875.47,15149.709202,-5.331982564391744e-06,0.0005105269873322191,0.00033448300360645997
2023-07-23 09:39:00,1875.24,51508.977308,-0.00012264344632788985,0.000510544515915871,0.0003346940258964494
2023-07-23 09:40:00,1875.25,34489.082548,5.332636535554804e-06,0.0005105445173129307,0.00033490504788996465
2023-07-23 09:41:00,1874.87,214905.881235,-0.00020266018223456358,0.0005105953885443707,0.000335116155865524
