date,price,volume,log_return,volatility,smoothed_volatility
2024-01-10 14:50:00,2386.35,893256.644016,-0.00039801829314743784,0.0009335442469162308,0.0013835550252115705
2024-01-10 14:51:00,2384.88,409607.214999,-0.000616193328140658,0.0009336589205598356,0.001383462321990113
2024-01-10 14:52:00,2380.91,844282.428646,-0.0016660410627794804,0.0009347730252912302,0.0013833686523266804
2024-01-10 14:53:00,2384.72,870615.262983,0.0015989494827475317,0.0009363817895372858,0.00138327588887761
2024-01-10 14:54:00,2384.3,451848.362443,-0.00017613681682422612,0.0009363361989720828,0.0013831825625398968
2024-01-10 14:55:00,2383.56,229212.744506,-0.0003104118014967028,0.0009362941592699157,0.0013830837795916829
2024-01-10 14:56:00,2384.28,1707533.811642,0.0003020235601334417,0.0009360785417847825,0.0013829846276187847
2024-01-10 14:57:00,2385.97,387566.934178,0.0007085582813082799,0.0009357923762468916,0.0013828852624308404
2024-01-10 14:58:00,2383.99,522380.182049,-0.0008301956887362498,0.0009361860775278422,0.0013827860473741307
2024-01-10 14:59:00,2386.3,626470.099397,0.0009684946536005521,0.0009363125570534608,0.0013826868455585613
2024-01-10 15:00:00,2383.79,991581.5875,-0.0010523911421621037,0.0009367562149159403,0.0013825880652397976
2024-01-10 15:01:00,2387.59,2295847.219488,0.0015928309224663055,0.0009385782296400712,0.0013824873189383538
2024-01-10 15:02:00,2393.84,1433765.186919,0.002614282153924679,0.0009422857102799484,0.0013823889064296195
2024-01-10 15:03:00,2404.85,6743882.83215,0.004588760398998603,0.000957251872229907,0.0013823004004245981
2024-01-10 15:04:00,2402.41,3221413.289368,-0.0010151313677784258,0.0009580109073859011,0.001382212362089543
2024-01-10 15:05:00,2408.6,3814832.039032,0.002573265661759626,0.0009626747879614652,0.0013821273309841664
2024-01-10 15:06:00,2417.24,6566432.675711,0.0035807275962555607,0.0009715429431724905,0.0013820469552706916
2024-01-10 15:07:00,2410.68,4365520.929067,-0.0027175280605769617,0.0009763737988984067,0.0013819696142116707
2024-01-10 15:08:00,2414.86,2097998.077457,0.0017324490297378958,0.0009782559790371414,0.001381892164432425
2024-01-10 15:09:00,2418.48,2548030.239288,0.0014979292484606005,0.0009790900054540714,0.0013818154421922474
2024-01-10 15:10:00,2437.56,16347282.09013,0.007858295313407263,0.0010213438091631005,0.0013817679179585092
2024-01-10 15:11:00,2428.21,7200597.370851,-0.0038431785753562284,0.001031585102166837,0.0013817257469079462
2024-01-10 15:12:00,2424.36,4281289.719565,-0.0015867883648562917,0.0010333714530631447,0.0013816848636599266
2024-01-10 15:13:00,2433.66,3658583.246252,0.0038287250199986337,0.0010429177069477414,0.0013816498186183033
2024-01-10 15:14:00,2438.76,8402408.723509,0.002093416356766046,0.0010456469072118591,0.0013816166563514105
2024-01-10 15:15:00,2443.36,9166455.39213,0.0018844278146554479,0.0010475020751388778,0.0013815837335560872
2024-01-10 15:16:00,2431.55,7339719.062113,-0.0048452271342486085,0.0010631466525353463,0.0013815609164798644
2024-01-10 15:17:00,2433.26,4419407.074072,0.0007030079573206535,0.0010629750565599254,0.001381538005616966
2024-01-10 15:18:00,2434.08,2504147.07501,0.0003369396868751513,0.001062788428717023,0.0013815147278157958
2024-01-10 15:19:00,2438.88,2543167.339532,0.001970055798712998,0.0010651165506662674,0.001381493056128368
2024-01-10 15:20:00,2442.13,5670178.052568,0.0013316917934184404,0.00106618859634599,0.0013814719697091168
2024-01-10 15:21:00,2437.22,3901908.256558,-0.002012563828089536,0.0010687581785820454,0.0013814525569233855
2024-01-10 15:22:00,2431.12,2659856.548741,-0.002505988978716778,0.0010728931476466832,0.0013814358658010438
2024-01-10 15:23:00,2430.22,2902095.29872,-0.00037026828416956227,0.001072750629239519,0.0013814184064442846
2024-01-10 15:24:00,2428.59,2451624.803529,-0.000670946203349184,0.001073046269873337,0.0013814011223565264
2024-01-10 15:25:00,2426.91,2282511.501994,-0.0006919987919024185,0.0010732094239505484,0.0013813834751524858
2024-01-10 15:26:00,2429.99,2702408.65699,0.001268298879066504,0.0010741249671425662,0.0013813660197231094
2024-01-10 15:27:00,2429.66,4859068.593804,-0.0001358122500621232,0.0010741451597527324,0.001381348591897365
2024-01-10 15:28:00,2428.14,4008038.229485,-0.0006257977066183944,0.0010743151462885353,0.0013813312572995224
2024-01-10 15:29:00,2427.41,2148846.76178,-0.00030068684515661227,0.0010743552025620482,0.0013813139465872692
2024-01-10 15:30:00,2420.79,2393014.917524,-0.002730912138221978,0.0010792972224232295,0.001381300014379054
2024-01-10 15:31:00,2424.91,2793201.725356,0.0017004771210724775,0.0010810754553859366,0.001381286796706477
2024-01-10 15:32:00,2427.35,1366487.335661,0.0010057170084311685,0.0010816722211146642,0.0013812739065013858
2024-01-10 15:33:00,2425.0,1069426.178539,-0.0009686029176498603,0.0010823260177728802,0.001381260050814876
2024-01-10 15:34:00,2425.76,1243305.720384,0.00031335296168809003,0.0010822731157715277,0.0013812456288682595
2024-01-10 15:35:00,2430.6,2269603.090183,0.001993263103428272,0.0010843918965776711,0.0013812326650951379
2024-01-10 15:36:00,2430.97,2409709.063939,0.00015221420270166482,0.0010817847972609638,0.001381217954550098
2024-01-10 15:37:00,2434.4,2173052.153436,0.0014099649433597773,0.0010826756722492044,0.001381203719002084
2024-01-10 15:38:00,2443.4,4123591.489469,0.0036901923871981586,0.0010899732410710157,0.0013811945727470341
2024-01-10 15:39:00,2448.61,14837939.241004,0.002130004627864263,0.001092700029949852,0.0013811873418716541
